t_ms,joyY,joyX,tgtL,actL,thrL,ageL,tgtR,actR,thrR,ageR
21463,0,0,50,0,50,0,50,0,50,9
21473,0,0,50,0,50,10,50,0,50,0
21483,0,0,50,0,50,0,50,0,50,9
21493,0,0,50,0,50,10,50,0,50,0
21503,0,0,50,0,50,0,50,0,50,9
21513,0,0,50,0,50,10,50,0,50,0
21523,0,0,50,0,50,0,50,0,50,9
21533,0,0,50,0,50,9,50,0,50,0
21543,0,0,50,0,50,0,50,0,50,10
21553,0,0,50,0,50,9,50,0,50,0
21563,0,0,50,0,50,0,50,0,50,10
21573,0,0,50,0,50,9,50,0,50,0
21583,0,0,50,0,50,0,50,0,50,10
21593,0,0,50,0,50,9,50,0,50,0
21603,0,0,50,0,50,0,50,0,50,10
21613,0,0,50,0,50,9,50,0,50,0
21623,0,0,50,0,50,0,50,0,50,10
21633,0,0,50,0,50,9,50,0,50,0
21643,0,0,50,0,50,0,50,0,50,10
21653,0,0,0,0,0,9,0,0,0,0
21663,0,0,0,0,0,0,0,0,0,10
21673,0,0,0,0,0,9,0,0,0,0
21683,0,0,0,0,0,0,0,0,0,10
21693,0,0,0,0,0,9,0,0,0,0
21703,0,0,0,0,0,0,0,0,0,10
21713,0,0,0,0,0,9,0,0,0,0
21723,0,0,0,0,0,0,0,0,0,10
21733,0,0,0,0,0,9,0,0,0,0
21743,0,0,0,0,0,0,0,0,0,9
21753,0,0,0,0,0,10,0,0,0,0
21763,0,0,0,0,0,0,0,0,0,9
21773,0,0,0,0,0,10,0,0,0,0
21787,0,0,0,0,0,0,0,0,0,14
21797,0,0,0,0,0,9,0,0,0,0
21807,0,0,0,0,0,0,0,0,0,9
21817,0,0,0,0,0,10,0,0,0,0
21827,0,0,0,0,0,0,0,0,0,9
21837,0,0,0,0,0,9,0,0,0,0
21847,0,0,0,0,0,0,0,0,0,10
21857,0,0,0,0,0,9,0,0,0,0
21867,0,0,0,0,0,0,0,0,0,10
21877,0,0,0,0,0,9,0,0,0,0
21887,0,0,0,0,0,0,0,0,0,10
21897,0,0,0,0,0,9,0,0,0,0
21907,0,0,0,0,0,0,0,0,0,10
21917,0,0,0,0,0,9,0,0,0,0
21927,0,0,0,0,0,0,0,0,0,10
21937,0,0,0,0,0,9,0,0,0,0
21947,0,0,0,0,0,0,0,0,0,10
21957,0,0,0,0,0,9,0,0,0,0
21967,0,0,0,0,0,0,0,0,0,10
21977,0,0,0,0,0,9,0,0,0,0
21987,0,0,0,0,0,0,0,0,0,10
21997,0,0,0,0,0,9,0,0,0,0
22007,0,0,0,0,0,0,0,0,0,9
22017,0,0,0,0,0,10,0,0,0,0
22027,0,0,0,0,0,0,0,0,0,9
22037,0,0,0,0,0,10,0,0,0,0
22047,0,0,0,0,0,0,0,0,0,9
22057,0,0,0,0,0,10,0,0,0,0
22067,0,0,0,0,0,0,0,0,0,9
22077,0,0,0,0,0,10,0,0,0,0
22087,0,0,0,0,0,0,0,0,0,9
22097,0,0,0,0,0,10,0,0,0,0
22107,0,0,0,0,0,0,0,0,0,9
22117,0,0,0,0,0,9,0,0,0,0
22127,0,0,0,0,0,0,0,0,0,10
22137,0,0,0,0,0,9,0,0,0,0
22147,0,0,0,0,0,0,0,0,0,10
22157,0,0,0,0,0,9,0,0,0,0
22167,0,0,0,0,0,0,0,0,0,10
22177,0,0,0,0,0,9,0,0,0,0
22187,0,0,0,0,0,0,0,0,0,10
22197,0,0,0,0,0,9,0,0,0,0
22207,0,0,0,0,0,0,0,0,0,10
22217,0,0,0,0,0,9,0,0,0,0
22227,0,0,0,0,0,0,0,0,0,10
22237,0,0,0,0,0,9,0,0,0,0
22247,0,0,0,0,0,0,0,0,0,10
22257,0,0,0,0,0,9,0,0,0,0
22267,0,0,0,0,0,0,0,0,0,10
22277,0,0,0,0,0,9,0,0,0,0
22291,0,0,0,0,0,0,0,0,0,13
22301,0,0,0,0,0,10,0,0,0,0
22311,0,0,0,0,0,0,0,0,0,9
22321,0,0,0,0,0,10,0,0,0,0
22331,0,0,0,0,0,0,0,0,0,9
22341,0,0,0,0,0,10,0,0,0,0
22351,0,0,0,0,0,0,0,0,0,9
22361,0,0,0,0,0,10,0,0,0,0
22371,0,0,0,0,0,0,0,0,0,9
22381,0,0,0,0,0,9,0,0,0,0
22391,0,0,0,0,0,0,0,0,0,10
22401,0,0,0,0,0,9,0,0,0,0
22411,0,0,0,0,0,0,0,0,0,10
22421,0,0,0,0,0,9,0,0,0,0
22431,0,0,0,0,0,0,0,0,0,10
22441,0,0,0,0,0,9,0,0,0,0
22451,0,0,0,0,0,0,0,0,0,10
22461,0,0,0,0,0,9,0,0,0,0
22471,0,0,0,0,0,0,0,0,0,10
22481,0,0,0,0,0,9,0,0,0,0
22491,0,0,0,0,0,0,0,0,0,10
22501,0,0,0,0,0,9,0,0,0,0
22511,0,0,0,0,0,0,0,0,0,10
22521,0,0,0,0,0,9,0,0,0,0
22531,0,0,0,0,0,0,0,0,0,10
22541,0,0,0,0,0,9,0,0,0,0
22551,0,0,0,0,0,0,0,0,0,9
22561,0,0,0,0,0,10,0,0,0,0
22571,0,0,0,0,0,0,0,0,0,9
22581,0,0,0,0,0,10,0,0,0,0
22591,0,0,0,0,0,0,0,0,0,9
22601,0,0,0,0,0,10,0,0,0,0
22611,0,0,0,0,0,0,0,0,0,9
22621,0,0,0,0,0,10,0,0,0,0
22631,0,0,0,0,0,0,0,0,0,9
22641,0,0,0,0,0,10,0,0,0,0
22651,0,0,0,0,0,0,0,0,0,9
22661,0,0,0,0,0,9,0,0,0,0
22671,0,0,0,0,0,0,0,0,0,10
22681,0,0,0,0,0,9,0,0,0,0
22691,0,0,0,0,0,0,0,0,0,10
22701,0,0,0,0,0,9,0,0,0,0
22711,0,0,0,0,0,0,0,0,0,10
22721,0,0,0,0,0,9,0,0,0,0
22731,0,0,0,0,0,0,0,0,0,10
22741,0,0,0,0,0,9,0,0,0,0
22751,0,0,0,0,0,0,0,0,0,10
22761,0,0,0,0,0,9,0,0,0,0
22771,0,0,0,0,0,0,0,0,0,10
22781,0,0,0,0,0,9,0,0,0,0
22794,0,0,0,0,0,0,0,0,0,13
22804,0,0,0,0,0,9,0,0,0,0
22814,0,0,0,0,0,0,0,0,0,10
22824,0,0,0,0,0,9,0,0,0,0
22834,0,0,0,0,0,0,0,0,0,9
22844,0,0,0,0,0,10,0,0,0,0
22854,0,0,0,0,0,0,0,0,0,9
22864,0,0,0,0,0,10,0,0,0,0
22874,0,0,0,0,0,0,0,0,0,9
22884,0,0,0,0,0,10,0,0,0,0
22894,0,0,0,0,0,0,0,0,0,9
22904,0,0,0,0,0,10,0,0,0,0
22914,0,0,0,0,0,0,0,0,0,9
22924,0,0,0,0,0,10,0,0,0,0
22934,0,0,0,0,0,0,0,0,0,9
22944,0,0,0,0,0,9,0,0,0,0
22954,0,0,0,0,0,0,0,0,0,10
22964,0,0,0,0,0,9,0,0,0,0
22974,0,0,0,0,0,0,0,0,0,10
22984,0,0,0,0,0,9,0,0,0,0
22994,0,0,0,0,0,0,0,0,0,10
23004,0,0,0,0,0,9,0,0,0,0
23014,0,0,0,0,0,0,0,0,0,10
23024,0,0,0,0,0,9,0,0,0,0
23034,0,0,0,0,0,0,0,0,0,10
23044,0,0,0,0,0,9,0,0,0,0
23054,0,0,0,0,0,0,0,0,0,10
23064,0,0,0,0,0,9,0,0,0,0
23074,0,0,0,0,0,0,0,0,0,10
23084,0,0,0,0,0,9,0,0,0,0
23094,0,0,0,0,0,0,0,0,0,9
23104,0,0,0,0,0,10,0,0,0,0
23114,0,0,0,0,0,0,0,0,0,9
23124,0,0,0,0,0,10,0,0,0,0
23134,0,0,0,0,0,0,0,0,0,9
23144,0,0,0,0,0,10,0,0,0,0
23154,0,0,0,0,0,0,0,0,0,9
23164,0,0,0,0,0,10,0,0,0,0
23174,0,0,0,0,0,0,0,0,0,9
23184,0,0,0,0,0,10,0,0,0,0
23194,0,0,0,0,0,0,0,0,0,9
23204,0,0,0,0,0,9,0,0,0,0
23214,0,0,0,0,0,0,0,0,0,10
23224,0,0,0,0,0,9,0,0,0,0
23234,0,0,0,0,0,0,0,0,0,10
23244,0,0,0,0,0,9,0,0,0,0
23254,0,0,0,0,0,0,0,0,0,10
23264,0,0,0,0,0,9,0,0,0,0
23274,0,0,0,0,0,0,0,0,0,10
23284,0,0,0,0,0,9,0,0,0,0
23297,0,0,0,0,0,0,0,0,0,13
23307,0,0,0,0,0,9,0,0,0,0
23317,0,0,0,0,0,0,0,0,0,10
23327,0,0,0,0,0,9,0,0,0,0
23337,0,0,0,0,0,0,0,0,0,10
23347,0,0,0,0,0,9,0,0,0,0
23357,0,0,0,0,0,0,0,0,0,10
23367,0,0,0,0,0,9,0,0,0,0
23377,0,0,0,0,0,0,0,0,0,9
23387,0,0,0,0,0,10,0,0,0,0
23397,0,0,0,0,0,0,0,0,0,9
23407,0,0,0,0,0,10,0,0,0,0
23417,0,0,0,0,0,0,0,0,0,9
23427,0,0,0,0,0,10,0,0,0,0
23437,0,0,0,0,0,0,0,0,0,9
23447,0,0,0,0,0,10,0,0,0,0
23457,0,0,0,0,0,0,0,0,0,9
23467,0,0,0,0,0,10,0,0,0,0
23477,0,0,0,0,0,0,0,0,0,9
23487,0,0,0,0,0,9,0,0,0,0
23497,0,0,0,0,0,0,0,0,0,10
23507,0,0,0,0,0,9,0,0,0,0
23517,0,0,0,0,0,0,0,0,0,10
23527,0,0,0,0,0,9,0,0,0,0
23537,0,0,0,0,0,0,0,0,0,10
23547,0,0,0,0,0,9,0,0,0,0
23557,0,0,0,0,0,0,0,0,0,10
23567,0,0,0,0,0,9,0,0,0,0
23577,0,0,0,0,0,0,0,0,0,10
23587,0,0,0,0,0,9,0,0,0,0
23597,0,0,0,0,0,0,0,0,0,10
23607,0,0,0,0,0,9,0,0,0,0
23617,0,0,0,0,0,0,0,0,0,10
23627,0,0,0,0,0,9,0,0,0,0
23637,0,0,0,0,0,0,0,0,0,9
23647,0,0,0,0,0,10,0,0,0,0
23657,0,0,60,0,60,0,60,0,60,9
23667,0,0,60,0,60,10,60,0,60,0
23677,0,0,60,0,60,0,60,0,60,9
23687,0,0,60,0,60,10,60,0,60,0
23697,0,0,60,0,60,0,60,0,60,9
23707,0,0,60,0,60,10,60,0,60,0
23717,0,0,60,0,60,0,60,0,60,9
23727,0,0,60,0,60,10,60,0,60,0
23737,0,0,60,0,60,0,60,0,60,9
23747,0,0,60,0,60,9,60,0,60,0
23757,0,0,60,0,60,0,60,0,60,10
23767,0,0,60,0,60,9,60,0,60,0
23777,0,0,60,0,60,0,60,0,60,10
23787,0,0,60,0,60,9,60,0,60,0
23800,0,0,60,0,60,0,60,0,60,14
23810,0,0,60,0,60,8,60,0,60,0
23820,0,0,60,0,60,0,60,0,60,10
23830,0,0,60,0,60,9,60,0,60,0
23840,0,0,60,0,60,0,60,0,60,9
23850,0,0,60,0,60,10,60,0,60,0
23860,0,0,60,0,60,0,60,0,60,9
23870,0,0,60,0,60,10,60,0,60,0
23880,0,0,60,0,60,0,60,0,60,9
23890,0,0,60,0,60,10,60,0,60,0
23900,0,0,60,0,60,0,60,0,60,9
23910,0,0,60,0,60,10,60,0,60,0
23920,0,0,60,0,60,0,60,0,60,9
23930,0,0,60,0,60,10,60,0,60,0
23940,0,0,60,0,60,0,60,0,60,9
23950,0,0,60,0,60,10,60,0,60,0
23960,0,0,60,0,60,0,60,0,60,9
23970,0,0,60,0,60,10,60,0,60,0
23980,0,0,60,0,60,0,60,0,60,9
23990,0,0,60,0,60,9,60,0,60,0
24000,0,0,60,0,60,0,60,0,60,10
24010,0,0,60,0,60,9,60,0,60,0
24020,0,0,60,0,60,0,60,0,60,10
24030,0,0,60,0,60,9,60,0,60,0
24040,0,0,60,0,60,0,60,0,60,10
24050,0,0,60,0,60,9,60,30,60,0
24060,0,0,60,0,60,0,60,30,60,10
24070,0,0,60,0,60,9,60,30,60,0
24080,0,0,60,0,60,0,60,30,60,10
24090,0,0,60,0,60,9,60,30,60,0
24100,0,0,60,0,60,0,60,30,60,10
24110,0,0,60,0,60,9,60,60,60,0
24120,0,0,60,0,60,0,60,60,60,10
24130,0,0,60,0,60,9,60,60,60,0
24140,0,0,60,0,60,0,60,60,60,9
24150,0,0,60,0,60,10,60,60,60,0
24160,0,0,60,0,60,0,60,60,60,9
24170,0,0,60,0,60,10,60,60,60,0
24180,0,0,60,0,60,0,60,60,60,9
24190,0,0,60,0,60,10,60,60,60,0
24200,0,0,60,0,60,0,60,60,60,9
24210,0,0,60,0,60,10,60,90,60,0
24220,0,0,60,0,60,0,60,90,60,9
24230,0,0,60,0,60,10,60,90,60,0
24240,0,0,60,0,60,0,60,90,60,9
24250,0,0,60,0,60,9,60,90,60,0
24260,0,0,60,0,60,0,60,90,60,10
24270,0,0,60,0,60,9,60,90,60,0
24280,0,0,60,0,60,0,60,90,60,10
24290,0,0,60,0,60,9,60,90,60,0
24304,0,0,60,0,60,0,60,90,60,14
24314,0,0,60,0,60,9,60,60,60,0
24324,0,0,60,0,60,0,60,60,60,10
24334,0,0,60,0,60,9,60,60,60,0
24344,0,0,60,0,60,0,60,60,60,10
24354,0,0,60,0,60,9,60,90,60,0
24364,0,0,60,0,60,0,60,90,60,10
24374,0,0,60,0,60,9,60,90,60,0
24384,0,0,60,0,60,0,60,90,60,10
24394,0,0,60,0,60,9,60,90,60,0
24404,0,0,60,0,60,0,60,90,60,10
24414,0,0,60,0,60,9,60,90,60,0
24424,0,0,60,0,60,0,60,90,60,10
24434,0,0,60,0,60,9,60,90,60,0
24444,0,0,60,0,60,0,60,90,60,9
24454,0,0,60,0,60,10,60,60,60,0
24464,0,0,60,0,60,0,60,60,60,9
24474,0,0,60,0,60,10,60,60,60,0
24484,0,0,60,0,60,0,60,60,60,9
24494,0,0,60,0,60,10,60,60,60,0
24504,0,0,60,0,60,0,60,60,60,9
24514,0,0,60,0,60,10,60,60,60,0
24524,0,0,60,0,60,0,60,60,60,9
24534,0,0,60,0,60,10,60,60,60,0
24544,0,0,60,0,60,0,60,60,60,9
24554,0,0,60,0,60,9,60,60,60,0
24564,0,0,60,0,60,0,60,60,60,10
24574,0,0,60,0,60,9,60,60,60,0
24584,0,0,60,0,60,0,60,60,60,10
24594,0,0,60,0,60,9,60,60,60,0
24604,0,0,60,0,60,0,60,60,60,10
24614,0,0,60,0,60,9,60,60,60,0
24624,0,0,60,0,60,0,60,60,60,10
24634,0,0,60,0,60,9,60,60,60,0
24644,0,0,60,0,60,0,60,60,60,9
24654,0,0,60,0,60,10,60,60,60,0
24664,0,0,60,0,60,0,60,60,60,10
24674,0,0,60,0,60,9,60,60,60,0
24684,0,0,60,0,60,0,60,60,60,9
24694,0,0,60,0,60,10,60,60,60,0
24704,0,0,60,0,60,0,60,60,60,9
24714,0,0,60,0,60,10,60,60,60,0
24724,0,0,60,0,60,0,60,60,60,9
24734,0,0,60,0,60,10,60,60,60,0
24744,0,0,60,0,60,0,60,60,60,9
24754,0,0,60,0,60,10,60,60,60,0
24764,0,0,60,0,60,0,60,60,60,9
24774,0,0,60,0,60,10,60,30,60,0
24784,0,0,60,0,60,0,60,30,60,9
24794,0,0,60,0,60,10,60,30,60,0
24808,0,0,60,0,60,0,60,30,60,14
24818,0,0,60,0,60,8,60,30,60,0
24828,0,0,60,0,60,0,60,30,60,10
24838,0,0,60,0,60,9,60,30,60,0
24848,0,0,60,0,60,0,60,30,60,10
24858,0,0,60,0,60,9,60,30,60,0
24868,0,0,60,0,60,0,60,30,60,10
24878,0,0,60,0,60,9,60,30,60,0
24888,0,0,60,0,60,0,60,30,60,10
24898,0,0,60,0,60,9,60,30,60,0
24908,0,0,60,0,60,0,60,30,60,10
24918,0,0,60,0,60,9,60,30,60,0
24928,0,0,60,0,60,0,60,30,60,10
24938,0,0,60,0,60,9,60,30,60,0
24948,0,0,60,0,60,0,60,30,60,10
24958,0,0,60,0,60,9,60,30,60,0
24968,0,0,60,0,60,0,60,30,60,9
24978,0,0,60,0,60,10,60,30,60,0
24988,0,0,60,0,60,0,60,30,60,9
24998,0,0,60,0,60,10,60,30,60,0
25008,0,0,60,0,60,0,60,30,60,9
25018,0,0,60,0,60,10,60,0,60,0
25028,0,0,60,0,60,0,60,0,60,9
25038,0,0,60,0,60,9,60,0,60,0
25048,0,0,60,0,60,0,60,0,60,10
25058,0,0,60,0,60,10,60,0,60,0
25068,0,0,60,0,60,0,60,0,60,9
25078,0,0,60,0,60,10,60,0,60,0
25088,0,0,60,0,60,0,60,0,60,9
25098,0,0,60,0,60,9,60,0,60,0
25108,0,0,60,0,60,0,60,0,60,10
25118,0,0,60,0,60,9,60,0,60,0
25128,0,0,60,0,60,0,60,0,60,10
25138,0,0,60,0,60,9,60,0,60,0
25148,0,0,60,0,60,0,60,0,60,10
25158,0,0,60,0,60,9,60,0,60,0
25168,0,0,60,0,60,0,60,0,60,10
25178,0,0,60,0,60,9,60,0,60,0
25188,0,0,60,0,60,0,60,0,60,10
25198,0,0,60,0,60,9,60,0,60,0
25208,0,0,60,0,60,0,60,0,60,9
25218,0,0,60,0,60,10,60,0,60,0
25228,0,0,60,0,60,0,60,0,60,9
25238,0,0,60,0,60,10,60,0,60,0
25248,0,0,60,0,60,0,60,0,60,9
25258,0,0,60,0,60,10,60,0,60,0
25268,0,0,60,0,60,0,60,0,60,9
25278,0,0,60,0,60,10,60,0,60,0
25288,0,0,60,0,60,0,60,0,60,9
25298,0,0,60,0,60,10,60,0,60,0
25312,0,0,60,0,60,0,60,0,60,13
25322,0,0,60,0,60,10,60,0,60,0
25332,0,0,60,0,60,0,60,0,60,9
25342,0,0,60,0,60,9,60,0,60,0
25352,0,0,60,0,60,0,60,0,60,10
25362,0,0,60,0,60,9,60,0,60,0
25372,0,0,60,0,60,0,60,0,60,10
25382,0,0,60,0,60,9,60,0,60,0
25392,0,0,60,0,60,0,60,0,60,10
25402,0,0,60,0,60,9,60,0,60,0
25412,0,0,60,0,60,0,60,0,60,10
25422,0,0,60,0,60,9,60,0,60,0
25432,0,0,60,0,60,0,60,0,60,10
25442,0,0,60,0,60,9,60,0,60,0
25452,0,0,60,0,60,0,60,0,60,10
25462,0,0,60,0,60,9,60,0,60,0
25472,0,0,60,0,60,0,60,0,60,10
25482,0,0,60,0,60,9,60,0,60,0
25492,0,0,60,0,60,0,60,0,60,10
25502,0,0,60,0,60,9,60,0,60,0
25512,0,0,60,0,60,0,60,0,60,9
25522,0,0,60,0,60,10,60,0,60,0
25532,0,0,60,0,60,0,60,0,60,9
25542,0,0,60,0,60,10,60,0,60,0
25552,0,0,60,0,60,0,60,0,60,9
25562,0,0,60,0,60,10,60,0,60,0
25572,0,0,60,0,60,0,60,0,60,9
25582,0,0,60,0,60,10,60,0,60,0
25592,0,0,60,0,60,0,60,0,60,9
25602,0,0,60,0,60,10,60,0,60,0
25612,0,0,60,0,60,0,60,0,60,9
25622,0,0,60,0,60,9,60,0,60,0
25632,0,0,60,0,60,0,60,0,60,10
25642,0,0,60,0,60,9,60,0,60,0
25652,0,0,60,0,60,0,60,0,60,10
25662,0,0,60,0,60,9,60,0,60,0
25672,0,0,60,0,60,0,60,0,60,10
25682,0,0,60,0,60,9,60,0,60,0
25692,0,0,60,0,60,0,60,0,60,10
25702,0,0,60,0,60,9,60,0,60,0
25712,0,0,60,0,60,0,60,0,60,10
25722,0,0,60,0,60,9,60,0,60,0
25732,0,0,60,0,60,0,60,0,60,10
25742,0,0,60,0,60,9,60,0,60,0
25752,0,0,60,0,60,0,60,0,60,9
25762,0,0,60,0,60,10,60,0,60,0
25772,0,0,60,0,60,0,60,0,60,9
25782,0,0,60,0,60,10,60,0,60,0
25792,0,0,60,0,60,0,60,0,60,9
25802,0,0,60,0,60,10,60,0,60,0
25816,0,0,60,0,60,0,60,0,60,13
25826,0,0,60,0,60,10,60,0,60,0
25836,0,0,60,0,60,0,60,0,60,9
25846,0,0,60,0,60,10,60,0,60,0
25856,0,0,60,0,60,0,60,0,60,9
25866,0,0,60,0,60,10,60,0,60,0
25876,0,0,60,0,60,0,60,0,60,9
25886,0,0,60,0,60,10,60,0,60,0
25896,0,0,60,0,60,0,60,0,60,9
25906,0,0,60,0,60,9,60,0,60,0
25916,0,0,60,0,60,0,60,0,60,10
25926,0,0,60,0,60,9,60,0,60,0
25936,0,0,60,0,60,0,60,0,60,10
25946,0,0,60,0,60,9,60,0,60,0
25956,0,0,60,0,60,0,60,0,60,10
25966,0,0,60,0,60,9,60,0,60,0
25976,0,0,60,0,60,0,60,0,60,10
25986,0,0,60,0,60,9,60,0,60,0
25996,0,0,60,0,60,0,60,0,60,10
26006,0,0,60,0,60,9,60,0,60,0
26016,0,0,60,0,60,0,60,0,60,10
26026,0,0,60,0,60,9,60,0,60,0
26036,0,0,60,0,60,0,60,0,60,9
26046,0,0,60,0,60,10,60,0,60,0
26056,0,0,60,0,60,0,60,0,60,9
26066,0,0,60,0,60,10,60,0,60,0
26076,0,0,60,0,60,0,60,0,60,9
26086,0,0,60,0,60,10,60,0,60,0
26096,0,0,60,0,60,0,60,0,60,9
26106,0,0,60,0,60,10,60,0,60,0
26116,0,0,60,0,60,0,60,0,60,9
26126,0,0,60,0,60,10,60,0,60,0
26136,0,0,60,0,60,0,60,0,60,9
26146,0,0,60,0,60,9,60,0,60,0
26156,0,0,60,0,60,0,60,0,60,10
26166,0,0,60,0,60,9,60,0,60,0
26176,0,0,60,0,60,0,60,0,60,10
26186,0,0,60,0,60,9,60,0,60,0
26196,0,0,60,0,60,0,60,0,60,10
26206,0,0,60,0,60,9,60,0,60,0
26216,0,0,60,0,60,0,60,0,60,10
26226,0,0,60,0,60,9,60,0,60,0
26236,0,0,60,0,60,0,60,0,60,10
26246,0,0,60,0,60,9,60,0,60,0
26256,0,0,60,0,60,0,60,0,60,10
26266,0,0,60,0,60,9,60,0,60,0
26276,0,0,60,0,60,0,60,0,60,9
26286,0,0,60,0,60,10,60,0,60,0
26296,0,0,60,0,60,0,60,0,60,9
26306,0,0,60,0,60,10,60,0,60,0
26320,0,0,60,0,60,0,60,0,60,14
26330,0,0,60,0,60,9,60,0,60,0
26340,0,0,60,0,60,0,60,0,60,9
26350,0,0,60,0,60,10,60,0,60,0
26360,0,0,60,0,60,0,60,0,60,9
26370,0,0,60,0,60,10,60,0,60,0
26380,0,0,60,0,60,0,60,0,60,9
26390,0,0,60,0,60,10,60,0,60,0
26400,0,0,60,0,60,0,60,0,60,9
26410,0,0,60,0,60,10,60,0,60,0
26420,0,0,60,0,60,0,60,0,60,9
26430,0,0,60,0,60,10,60,0,60,0
26440,0,0,60,0,60,0,60,0,60,9
26450,0,0,60,0,60,9,60,0,60,0
26460,0,0,60,0,60,0,60,0,60,10
26470,0,0,60,0,60,9,60,0,60,0
26480,0,0,60,0,60,0,60,0,60,10
26490,0,0,60,0,60,9,60,0,60,0
26500,0,0,60,0,60,0,60,0,60,10
26510,0,0,60,0,60,9,60,0,60,0
26520,0,0,60,0,60,0,60,0,60,10
26530,0,0,60,0,60,9,60,0,60,0
26540,0,0,60,0,60,0,60,0,60,9
26550,0,0,60,0,60,10,60,0,60,0
26560,0,0,60,0,60,0,60,0,60,9
26570,0,0,60,0,60,10,60,0,60,0
26580,0,0,60,0,60,0,60,0,60,9
26590,0,0,60,0,60,10,60,0,60,0
26600,0,0,60,0,60,0,60,0,60,9
26610,0,0,60,0,60,10,60,0,60,0
26620,0,0,60,0,60,0,60,0,60,9
26630,0,0,60,0,60,10,60,0,60,0
26640,0,0,60,0,60,0,60,0,60,9
26650,0,0,60,0,60,10,60,0,60,0
26660,0,0,0,0,0,0,0,0,0,9
26670,0,0,0,0,0,10,0,0,0,0
26680,0,0,0,0,0,0,0,0,0,9
26690,0,0,0,0,0,10,0,0,0,0
26700,0,0,0,0,0,0,0,0,0,9
26710,0,0,0,0,0,10,0,0,0,0
26720,0,0,0,-30,0,0,0,0,0,9
26730,0,0,0,-30,0,9,0,0,0,0
26740,0,0,0,-30,0,0,0,0,0,10
26750,0,0,0,-30,0,9,0,0,0,0
26760,0,0,0,-30,0,0,0,0,0,10
26770,0,0,0,-30,0,9,0,0,0,0
26780,0,0,0,-30,0,0,0,0,0,10
26790,0,0,0,-30,0,9,0,0,0,0
26800,0,0,0,-30,0,0,0,0,0,9
26810,0,0,0,-30,0,10,0,0,0,0
26824,0,0,0,0,0,0,0,0,0,13
26834,0,0,0,0,0,10,0,0,0,0
26844,0,0,0,0,0,0,0,0,0,9
26854,0,0,0,0,0,10,0,0,0,0
26864,0,0,0,0,0,0,0,0,0,9
26874,0,0,0,0,0,10,0,0,0,0
26884,0,0,0,0,0,0,0,0,0,9
26894,0,0,0,0,0,10,0,0,0,0
26904,0,0,0,0,0,0,0,0,0,9
26914,0,0,0,0,0,10,0,0,0,0
26924,0,0,0,0,0,0,0,0,0,9
26934,0,0,0,0,0,10,0,0,0,0
26944,0,0,0,0,0,0,0,0,0,9
26954,0,0,0,0,0,10,0,0,0,0
26964,0,0,0,0,0,0,0,0,0,9
26974,0,0,0,0,0,10,0,0,0,0
26984,0,0,0,0,0,0,0,0,0,9
26994,0,0,0,0,0,9,0,0,0,0
27004,0,0,0,0,0,0,0,0,0,10
27014,0,0,0,0,0,9,0,0,0,0
27024,0,0,0,0,0,0,0,0,0,10
27034,0,0,0,0,0,9,0,0,0,0
27044,0,0,0,0,0,0,0,0,0,10
27054,0,0,0,0,0,9,0,0,0,0
27064,0,0,0,0,0,0,0,0,0,9
27074,0,0,0,0,0,10,0,0,0,0
27084,0,0,0,0,0,0,0,0,0,9
27094,0,0,0,0,0,10,0,0,0,0
27104,0,0,0,0,0,0,0,0,0,9
27114,0,0,0,0,0,10,0,0,0,0
27124,0,0,0,0,0,0,0,0,0,9
27134,0,0,0,0,0,10,0,0,0,0
27144,0,0,0,0,0,0,0,0,0,9
27154,0,0,0,0,0,10,0,0,0,0
27164,0,0,0,0,0,0,0,0,0,9
27174,0,0,0,0,0,10,0,0,0,0
27184,0,0,0,0,0,0,0,0,0,9
27194,0,0,0,0,0,10,0,0,0,0
27204,0,0,0,0,0,0,0,0,0,9
27214,0,0,0,0,0,10,0,0,0,0
27224,0,0,0,0,0,0,0,0,0,9
27234,0,0,0,0,0,10,0,0,0,0
27244,0,0,0,0,0,0,0,0,0,9
27254,0,0,0,0,0,9,0,0,0,0
27264,0,0,0,0,0,0,0,0,0,10
27274,0,0,0,0,0,9,0,0,0,0
27284,0,0,0,0,0,0,0,0,0,10
27294,0,0,0,0,0,9,0,0,0,0
27304,0,0,0,0,0,0,0,0,0,10
27314,0,0,0,0,0,9,0,0,0,0
27327,0,0,0,0,0,0,0,0,0,13
27337,0,0,0,0,0,9,0,0,0,0
27347,0,0,0,0,0,0,0,0,0,9
27357,0,0,0,0,0,10,0,0,0,0
27367,0,0,0,0,0,0,0,0,0,9
27377,0,0,0,0,0,10,0,0,0,0
27387,0,0,0,0,0,0,0,0,0,9
27397,0,0,0,0,0,10,0,0,0,0
27407,0,0,0,0,0,0,0,0,0,9
27417,0,0,0,0,0,10,0,0,0,0
27427,0,0,0,0,0,0,0,0,0,9
27437,0,0,0,0,0,10,0,0,0,0
27447,0,0,0,0,0,0,0,0,0,9
27457,0,0,0,0,0,10,0,0,0,0
27467,0,0,0,0,0,0,0,0,0,9
27477,0,0,0,0,0,10,0,0,0,0
27487,0,0,0,0,0,0,0,0,0,9
27497,0,0,0,0,0,10,0,0,0,0
27507,0,0,0,0,0,0,0,0,0,9
27517,0,0,0,0,0,10,0,0,0,0
27527,0,0,0,0,0,0,0,0,0,9
27537,0,0,0,0,0,9,0,0,0,0
27547,0,0,0,0,0,0,0,0,0,10
27557,0,0,0,0,0,9,0,0,0,0
